iter	MultiClass
707	0.00210359455
708	0.002098980135
709	0.002095612601
710	0.002095212229
711	0.002094933956
712	0.002091236654
713	0.002086459727
714	0.002084781044
715	0.002084306224
716	0.002077933346
717	0.00207185419
718	0.002071571479
719	0.002066885906
720	0.002063300764
721	0.002063075435
722	0.002058430304
723	0.002053808281
724	0.002050758079
725	0.002047705338
726	0.002047286837
727	0.002047059065
728	0.002044501093
729	0.002044153755
730	0.002040528656
731	0.002037609545
732	0.002034009478
733	0.002031248294
734	0.002027516656
735	0.002027220973
736	0.002024407885
737	0.002024056464
738	0.00201923774
739	0.002019036996
740	0.002018789934
741	0.00201637372
742	0.002013484043
743	0.002013061833
744	0.00200953017
745	0.002007516647
746	0.002003880006
747	0.002000858802
748	0.001996498367
749	0.001994838892
750	0.00199442614
751	0.00199390198
752	0.001991647023
753	0.001988111681
754	0.001986752498
755	0.001986235158
756	0.00198183711
757	0.001981557742
758	0.001978591999
759	0.001973258411
760	0.001972747396
761	0.001972435166
762	0.001972090094
763	0.001971864689
764	0.001967296758
765	0.001964466466
766	0.001962518641
767	0.001962245914
768	0.001960077214
769	0.001956752404
770	0.001953100502
771	0.00195284352
772	0.001952357102
773	0.001952092566
774	0.001948917852
775	0.001948394545
776	0.001944364695
777	0.001943844877
778	0.001943517105
779	0.001939684575
780	0.001936205521
781	0.001935765922
782	0.001932873028
783	0.001927160696
784	0.001926782356
785	0.001922505558
786	0.001922192502
787	0.00191869949
788	0.001918446546
789	0.001915517451
790	0.001911370726
791	0.001908092621
792	0.00190782211
793	0.001906381205
794	0.001906054096
795	0.001902074138
796	0.001901778903
797	0.001901509265
798	0.001897241724
799	0.001894660795
800	0.001890755824
801	0.001887147157
802	0.001883705039
803	0.001882109748
804	0.001879634869
805	0.001878416332
806	0.001877036034
807	0.001873465726
808	0.001870925751
809	0.001870701469
810	0.001870519443
811	0.001868762993
812	0.001868259323
813	0.001864947025
814	0.001861032929
815	0.001859906726
816	0.001858595805
817	0.001855617312
818	0.001855225666
819	0.001854365658
820	0.001854114427
821	0.001853866776
822	0.001853644327
823	0.001850637175
824	0.001849493456
825	0.00184556474
826	0.001843191948
827	0.001842933332
828	0.001841949195
829	0.001841552231
830	0.001838935025
831	0.001835106469
832	0.001832204988
833	0.001828425171
834	0.001828131005
835	0.001824712562
836	0.001820483225
837	0.001819380105
838	0.001815964677
839	0.001813538118
840	0.001811590503
841	0.00181135489
842	0.001807796713
843	0.001805886889
844	0.001803683705
845	0.001799955499
846	0.001796841327
847	0.001793212543
848	0.001792765541
849	0.001792523476
850	0.001789723755
851	0.001789556409
852	0.001786209539
853	0.001783156567
854	0.001782223079
855	0.001778571472
856	0.001777694698
857	0.001774129559
858	0.001772880653
859	0.001772635997
860	0.001769852936
861	0.001768561838
862	0.001768389978
863	0.001767987575
864	0.0017643196
865	0.001762703446
866	0.001762281939
867	0.00175950239
868	0.001759202331
869	0.001755729375
870	0.001754006122
871	0.001751789347
872	0.001751618377
873	0.00174916254
874	0.001747617335
875	0.001745553249
876	0.00174524203
877	0.001745051614
878	0.001741759018
879	0.001738224575
880	0.001733567259
881	0.001730316575
882	0.001727558987
883	0.001727365395
884	0.001727048168
885	0.00172382593
886	0.001723549688
887	0.001722142592
888	0.001720046448
889	0.001718782142
890	0.001715574112
891	0.00171451866
892	0.00171372333
893	0.001712356713
894	0.00170987659
895	0.001707293061
896	0.001705318211
897	0.001704885351
898	0.001703689895
899	0.001703328287
900	0.001701875687
901	0.001700235958
902	0.001700035171
903	0.001699691746
904	0.001697216319
905	0.001695765964
906	0.001690903777
907	0.00169067761
908	0.001687748084
909	0.001686206206
910	0.00168595452
911	0.001684802086
912	0.001684394907
913	0.001684253337
914	0.001681327434
915	0.00167888662
916	0.001676478428
917	0.001676189017
918	0.00167326594
919	0.001673113744
920	0.001671231756
921	0.001669240093
922	0.001668071309
923	0.001667886816
924	0.001666017306
925	0.00166579448
926	0.001662800958
927	0.001659648598
928	0.001659278869
929	0.001659098087
930	0.001657927668
931	0.001657081642
932	0.001656003502
933	0.001652900317
934	0.001651158141
935	0.001648855625
936	0.001648642684
937	0.001646716418
938	0.001644475393
939	0.001642315578
940	0.001642068689
941	0.001641382366
942	0.001638336414
943	0.001637470296
944	0.001637264684
945	0.001637091159
946	0.001634201275
947	0.001631322729
948	0.001629620155
949	0.001629425865
950	0.001627921449
951	0.001625053753
952	0.001624897477
953	0.001624664488
954	0.001622532665
955	0.001620050192
956	0.001618593496
957	0.00161554437
958	0.001613792531
959	0.001613621475
960	0.001613339605
961	0.001613095699
962	0.001610875846
963	0.001608455767
964	0.001607144451
965	0.001605934318
966	0.001603024845
967	0.001600258348
968	0.001597502465
969	0.001595686131
970	0.001593642849
971	0.001593246719
972	0.001593014031
973	0.001592881748
974	0.001590530205
975	0.001587809096
976	0.001587456736
977	0.001585665876
978	0.001585523607
979	0.001584046689
980	0.001583862762
981	0.001582329983
982	0.001579487951
983	0.001577842095
984	0.001577636585
985	0.001576249601
986	0.001574122522
987	0.001573776035
988	0.001572789102
989	0.001570557356
990	0.001570184354
991	0.00156997344
992	0.001569787947
993	0.001569578548
994	0.001567247549
995	0.001566163941
996	0.001564630061
997	0.001562138842
998	0.001560422436
999	0.00155817994
